trial_id,offence_pp_general,offence_pp,pp_sentence_years,trial_month,trial_year,trial_place,pris_ht_pp,def_age_pp,def_literacy,def_religion_pp,marital_status_pp,children_nr,cash_sav_pp,occupation_pp,coloffence_info,offence_ni,death_in_custody_pp,length_of_stay_until_probat,length_of_stay_until_tl,previous_convictions
695805,ASSAULT,WOUNDING,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695806,DESTRUCTION,ARSON,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695807,ASSAULT,MANSLAUGHTER,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Protestant,M,"(2.0, 12.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695808,STEALING,CATTLE_STEALING,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(23.0, 28.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695809,DESTRUCTION,BREAKING,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",TAILOR,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695810,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(23.0, 28.0]",Read and Write,Protestant,W,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695811,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Read Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",GROOM,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695812,STEALING,SHEEP_STEALING,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,UNKNOWN,M,"(2.0, 12.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695813,UNKNOWN,UNKNOWN,"(15.0, 99.0]","(3.0, 7.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(167.64, 200.66]","(28.0, 70.0]",Read and Write,Protestant,M,"(2.0, 12.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695814,ROBBERY,HIGHWAY_ROBBERY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Illiterate,Roman Catholic,W,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695815,FORGERY,FORGERY,"(15.0, 99.0]","(9.0, 12.0]","(1839.0, 1843.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(48.0, 214.0]",CLERK,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695816,SEXUAL,RAPE,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read Little,UNKNOWN,S,"(-0.001, 2.0]","(-0.001, 48.0]",BOATMAN,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695817,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",GROOM,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695818,ASSAULT,MANSLAUGHTER,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",BRICKLAYER,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695819,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695820,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695821,DESTRUCTION,ARSON,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Illiterate,UNKNOWN,S,"(-0.001, 2.0]","(-0.001, 48.0]",DOMESTIC,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695822,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(3.0, 7.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(162.56, 165.1]","(20.0, 23.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695823,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695824,STEALING,BURGLARY,"(0.999, 10.0]","(3.0, 7.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(121.919, 162.56]","(28.0, 70.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",GROOM,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695825,STEALING,BURGLARY,"(0.999, 10.0]","(3.0, 7.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(121.919, 162.56]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",SEAMAN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695826,STEALING,STEALING,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Read Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695827,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695828,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695829,UNKNOWN,UNKNOWN,"(15.0, 99.0]","(9.0, 12.0]","(1839.0, 1843.0]",UNKNOWN,"(165.1, 167.64]","(20.0, 23.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695830,SEXUAL,RAPE,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read Little,UNKNOWN,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695831,UNKNOWN,UNKNOWN,"(10.0, 15.0]","(9.0, 12.0]","(1839.0, 1843.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read or Both Little,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695832,DESTRUCTION,ARSON,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695833,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",BRICKLAYER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695834,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(23.0, 28.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695835,STEALING,STEALING,"(10.0, 15.0]","(3.0, 7.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695836,UNKNOWN,UNKNOWN,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",SHOEMAKER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695837,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",WEAVER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695838,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",LIVERPOOL,"(165.1, 167.64]","(28.0, 70.0]",Read Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695839,STEALING,STEALING,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Illiterate,Jewish,M,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695840,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Illiterate,Protestant,M,"(2.0, 12.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695841,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",SHOEMAKER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695842,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695843,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695844,SEXUAL,RAPE,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read or Both Little,UNKNOWN,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695845,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695846,ROBBERY,HIGHWAY_ROBBERY,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(23.0, 28.0]",Illiterate,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(7.796, 27.433]",No Previous Convictions
695847,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(28.0, 70.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695848,ASSAULT,MANSLAUGHTER,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read or Both Little,Protestant,W,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(7.796, 27.433]",No Previous Convictions
695849,SEXUAL,RAPE,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",SHOEMAKER,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695850,STEALING,BURGLARY,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695851,ASSAULT,CUTTING,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(167.64, 200.66]","(28.0, 70.0]",Read and Write,Protestant,W,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695852,DESTRUCTION,ARSON,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695853,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695854,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(28.0, 70.0]",Illiterate,Methodist,M,"(2.0, 12.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695855,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695856,ASSAULT,CUTTING,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(7.796, 27.433]",No Previous Convictions
695857,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read or Both Little,UNKNOWN,M,"(2.0, 12.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695858,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695859,STEALING,BURGLARY,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(28.0, 70.0]",Read and Write,Protestant,M,"(2.0, 12.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695860,STEALING,BURGLARY,"(15.0, 99.0]","(3.0, 7.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(23.0, 28.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Died in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695861,DESTRUCTION,ARSON,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695862,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695863,STEALING,BURGLARY,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695864,STEALING,STEALING,"(10.0, 15.0]","(3.0, 7.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read or Both Little,UNKNOWN,M,"(2.0, 12.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695865,STEALING,STEALING,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695866,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(3.0, 7.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(121.919, 162.56]","(23.0, 28.0]",Read or Both Little,Roman Catholic,S,"(-0.001, 2.0]","(48.0, 214.0]",GROOM,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695867,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695868,DESTRUCTION,ARSON,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",TAILOR,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695869,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Read Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695870,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",GROOM,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695871,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695872,FORGERY,FORGERY,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read and Write,Presbyterian,M,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
695873,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Read Little,UNKNOWN,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695874,STEALING,BURGLARY,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
695875,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
